Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Karastathis, V.K., Mouzakiotis, E., Ganas, A., Papadopoulos, G.A.","6602664220;56019474100;6603002871;24458388700;","High-precision relocation of seismic sequences above a dipping Moho: The case of the January-February 2014 seismic sequence on Cephalonia island (Greece)",2015,"Solid Earth","6","1",,"173","184",,11,"10.5194/se-6-173-2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922775340&doi=10.5194%2fse-6-173-2015&partnerID=40&md5=e808c2abdccb8f475ef5158f52eb05d0",Article,Open Access,Scopus,2-s2.0-84922775340
"Chemtob, S.M., Nickerson, R.D., Morris, R.V., Agresti, D.G., Catalano, J.G.","35799428700;56199245100;24451283100;57197832800;7007127560;","Synthesis and structural characterization of ferrous trioctahedral smectites: Implications for clay mineral genesis and detectability on Mars",2015,"Journal of Geophysical Research E: Planets","120","6",,"1119","1140",,11,"10.1002/2014JE004763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948469093&doi=10.1002%2f2014JE004763&partnerID=40&md5=0d83b04cba5a3c1cb50bb7a6b6790497",Article,Open Access,Scopus,2-s2.0-84948469093
"Chadwick, J., Keller, R., Kamenov, G., Yogodzinski, G., Lupton, J.","8578482000;7401435046;6603030305;6603389070;7102360028;","The Cobb hot spot: HIMU-DMM mixing and melting controlled by a progressively thinning lithospheric lid",2014,"Geochemistry, Geophysics, Geosystems","15","8",,"3107","3122",,11,"10.1002/2014GC005334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907919665&doi=10.1002%2f2014GC005334&partnerID=40&md5=5e9f389f17324ca2784ec52af3dd18c8",Article,Open Access,Scopus,2-s2.0-84907919665
"Baptiste, V., Tommasi, A.","55228739500;7005062587;","Petrophysical constraints on the seismic properties of the Kaapvaal craton mantle root",2014,"Solid Earth","5","1",,"45","63",,11,"10.5194/se-5-45-2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893278122&doi=10.5194%2fse-5-45-2014&partnerID=40&md5=e0df21b2fcd4910b1861be46499577cf",Article,Open Access,Scopus,2-s2.0-84893278122
"Corbeau, J., Rolandone, F., Leroy, S., Al-Lazki, A., Stork, A.L., Keir, D., Stuart, G.W., Hammond, J.O.S., Doubre, C., Vergne, J., Ahmed, A., Khanbari, K.","56465807600;6603270793;7006016248;6508047156;14049069300;12041336700;24501795800;24764933600;8222121700;6603942702;55343425600;8451577600;","Uppermost mantle velocity from Pn tomography in the Gulf of Aden",2014,"Geosphere","10","5",,"958","968",,11,"10.1130/GES01052.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920148130&doi=10.1130%2fGES01052.1&partnerID=40&md5=28a59d2de1e1aa9c3d48c9ffb59afd63",Article,Open Access,Scopus,2-s2.0-84920148130
"Eilon, Z., Abers, G.A., Jin, G., Gaherty, J.B.","56115193900;6701414861;55227233400;6602879543;","Anisotropy beneath a highly extended continental rift",2014,"Geochemistry, Geophysics, Geosystems","15","3",,"545","564",,11,"10.1002/2013GC005092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898641393&doi=10.1002%2f2013GC005092&partnerID=40&md5=a3f0948fe971ad1a5f1d07776575a6b0",Article,Open Access,Scopus,2-s2.0-84898641393
"Gilligan, A., Roecker, S.W., Priestley, K.F., Nunn, C.","56300938200;7004219138;7006075453;56038120900;","Shear velocity model for the Kyrgyz Tien Shan from joint inversion of receiver function and surface wave data",2014,"Geophysical Journal International","199","1", ggu225,"480","498",,11,"10.1093/gji/ggu225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906811953&doi=10.1093%2fgji%2fggu225&partnerID=40&md5=3b0665578bc39a8b35909048fcbd4f17",Article,Open Access,Scopus,2-s2.0-84906811953
"Snyder, D.B., Hillier, M.J., Kjarsgaard, B.A., De Kemp, E.A., Craven, J.A.","7202117880;56205567800;6601994386;6602437239;7102662024;","Lithospheric architecture of the Slave craton, northwest Canada, as determined from an interdisciplinary 3-D model",2014,"Geochemistry, Geophysics, Geosystems","15","5",,"1895","1910",,11,"10.1002/2013GC005168","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902441441&doi=10.1002%2f2013GC005168&partnerID=40&md5=6304881973da8d4c3e1dc0e014b8bdef",Article,Open Access,Scopus,2-s2.0-84902441441
"Dreyer, B.M., Clague, D.A., Gill, J.B.","14017575900;7004813904;7401976182;","Petrological variability of recent magmatism at Axial Seamount summit, Juan de Fuca Ridge",2013,"Geochemistry, Geophysics, Geosystems","14","10",,"4306","4333",,11,"10.1002/ggge.20239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889871385&doi=10.1002%2fggge.20239&partnerID=40&md5=57b116851f97ef02768de4e992a3195c",Article,Open Access,Scopus,2-s2.0-84889871385
"Chen, L., Gerya, T.V., Zhang, Z.-J., Aitken, A., Li, Z.-H., Liang, X.-F.","55739203100;7003701980;35265617700;23990197100;55787800800;25623351500;","Formation mechanism of steep convergent intracontinental margins: Insights from numerical modeling",2013,"Geophysical Research Letters","40","10",,"2000","2005",,11,"10.1002/grl.50446","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879896441&doi=10.1002%2fgrl.50446&partnerID=40&md5=dff71e91cee85df170be2f55c43f657d",Article,Open Access,Scopus,2-s2.0-84879896441
"Johnson, K.M., Shelly, D.R., Bradley, A.M.","7405970577;14040726500;26321327000;","Simulations of tremor-related creep reveal a weak crustal root of the San Andreas Fault",2013,"Geophysical Research Letters","40","7",,"1300","1305",,11,"10.1002/grl.50216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876927049&doi=10.1002%2fgrl.50216&partnerID=40&md5=726179428c0005893a60e0cd207596f0",Article,Open Access,Scopus,2-s2.0-84876927049
"Finzi, Y., Hearn, E.H., Lyakhovsky, V., Gross, L.","41661325100;7003463099;7003672772;57198310792;","Fault-zone healing effectiveness and the structural evolution of strike-slip fault systems",2011,"Geophysical Journal International","186","3",,"963","970",,11,"10.1111/j.1365-246X.2011.05099.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051792463&doi=10.1111%2fj.1365-246X.2011.05099.x&partnerID=40&md5=334615016998d7898cba85258393fcef",Article,Open Access,Scopus,2-s2.0-80051792463
"Kaviani, A., Rmpker, G., Weber, M., Asch, G.","14028447900;37003139000;55468022900;7003468766;","Short-scale variations of shear-wave splitting across the Dead Sea basin: Evidence for the effects of sedimentary fill",2011,"Geophysical Research Letters","38","4", L04308,"","",,11,"10.1029/2010GL046464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952174255&doi=10.1029%2f2010GL046464&partnerID=40&md5=57e7d13768f2fe5f4672fc8af0d94aa5",Article,Open Access,Scopus,2-s2.0-79952174255
"Isse, T., Yoshizawa, K., Shiobara, H., Shinohara, M., Nakahigashi, K., Mochizuki, K., Sugioka, H., Suetsugu, D., Oki, S., Kanazawa, T., Suyehiro, K., Fukao, Y.","6602849799;55652072500;7003556118;7201444885;57196325406;7201852906;6701655538;56257238300;36776846300;7202446324;7004022249;7004330134;","Three-dimensional shear wave structure beneath the Phillippine Sea from land and ocean bottom broadband seismograms",2006,"Journal of Geophysical Research: Solid Earth","111","6", B06310,"","",,11,"10.1029/2005JB003750","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750531420&doi=10.1029%2f2005JB003750&partnerID=40&md5=30a55f85b24222440345c6dc25371c1a",Article,Open Access,Scopus,2-s2.0-33750531420
"Kato, A., Kurashimo, E., Hirata, N., Iwasaki, T., Iidaka, T.","8716466900;6506922859;7101707890;7403058719;7003790054;","Imaging crustal structure around the western segment of the Atotsugawa fault system, central Japan",2006,"Geophysical Research Letters","33","9", L09307,"","",,11,"10.1029/2006GL025841","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745713512&doi=10.1029%2f2006GL025841&partnerID=40&md5=370e29909de67120465a8db43cde8896",Article,Open Access,Scopus,2-s2.0-33745713512
"Buret, Y., Wotzlaw, J.-F., Roozen, S., Guillong, M., von Quadt, A., Heinrich, C.A.","56976440400;54786038900;57194493396;6603198986;6602924183;7006329971;","Zircon petrochronological evidence for a plutonic-volcanic connection in porphyry copper deposits",2017,"Geology","45","7",,"623","626",,10,"10.1130/G38994.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020382318&doi=10.1130%2fG38994.1&partnerID=40&md5=674b001a129b64b024946d06c5492c4a",Article,Open Access,Scopus,2-s2.0-85020382318
"Sippel, J., Meeßen, C., Cacace, M., Mechie, J., Fishwick, S., Heine, C., Scheck-Wenderoth, M., Strecker, M.R.","24333038300;57192990694;24733778500;7003402150;6507613879;56576080400;8266874300;56158256000;","The Kenya rift revisited: Insights into lithospheric strength through data-driven 3-D gravity and thermal modelling",2017,"Solid Earth","8","1",,"45","81",,10,"10.5194/se-8-45-2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009774812&doi=10.5194%2fse-8-45-2017&partnerID=40&md5=fa7a16d28a09b51b2594cf01992076bd",Article,Open Access,Scopus,2-s2.0-85009774812
"Phethean, J.J.J., Kalnins, L.M., van Hunen, J., Biffi, P.G., Davies, R.J., McCaffrey, K.J.W.","57192427957;33067895900;35231283200;57188721371;35279424700;7004524357;","Madagascar's escape from Africa: A high-resolution plate reconstruction for the Western Somali Basin and implications for supercontinent dispersal",2016,"Geochemistry, Geophysics, Geosystems","17","12",,"5036","5055",,10,"10.1002/2016GC006624","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007579759&doi=10.1002%2f2016GC006624&partnerID=40&md5=a0715f1419cbc8e812b02c1345b38a32",Article,Open Access,Scopus,2-s2.0-85007579759
"Maunder, B., van Hunen, J., Magni, V., Bouilhol, P.","56870423900;35231283200;55620822900;14718943500;","Relamination of mafic subducting crust throughout Earth's history",2016,"Earth and Planetary Science Letters","449",,,"206","216",,10,"10.1016/j.epsl.2016.05.042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975165640&doi=10.1016%2fj.epsl.2016.05.042&partnerID=40&md5=683f81275c742ed73897cb7689b50cd6",Article,Open Access,Scopus,2-s2.0-84975165640
"Middleton, J.L., Langmuir, C.H., Mukhopadhyay, S., McManus, J.F., Mitrovica, J.X.","25929443900;7004465618;9436389300;7103167691;7006617790;","Hydrothermal iron flux variability following rapid sea level changes",2016,"Geophysical Research Letters","43","8",,"3848","3856",,10,"10.1002/2016GL068408","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992298484&doi=10.1002%2f2016GL068408&partnerID=40&md5=5b8f87b7c9636c8ca601bfe35cab5774",Article,Open Access,Scopus,2-s2.0-84992298484
"Schwartz, J.J., Stowell, H.H., Klepeis, K.A., Tulloch, A.J., Kylander-Clark, A.R.C., Hacker, B.R., Coble, M.A.","35590723700;7006021929;6701454370;7004816148;8565429300;7006140139;52263389300;","Thermochronology of extensional orogenic collapse in the deep crust of Zealandia",2016,"Geosphere","12","3",,"647","677",,10,"10.1130/GES01232.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982702422&doi=10.1130%2fGES01232.1&partnerID=40&md5=95211abf84fd7281813c478934aca856",Article,Open Access,Scopus,2-s2.0-84982702422
"Kall, T., Liibusk, A., Wan, J., Raamat, R.","6506277413;25960856300;57149692300;57151024800;","Vertical crustal movements in estonia determined from precise levellings and observations of the level of lake peipsi [Maapinna vertikaalliikumised eestis, tuginedes täppisnivelleerimistele ja peipsi järve veetaseme vaatlustele]",2016,"Estonian Journal of Earth Sciences","65","1",,"27","47",,10,"10.3176/earth.2016.03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959574533&doi=10.3176%2fearth.2016.03&partnerID=40&md5=a5f428d8b9a7873638ad99bbef9f7db0",Article,Open Access,Scopus,2-s2.0-84959574533
"Eilon, Z., Abers, G.A., Gaherty, J.B., Jin, G.","56115193900;6701414861;6602879543;55227233400;","Imaging continental breakup using teleseismic body waves: The Woodlark Rift, Papua New Guinea",2015,"Geochemistry, Geophysics, Geosystems","16","8",,"2529","2548",,10,"10.1002/2015GC005835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941875446&doi=10.1002%2f2015GC005835&partnerID=40&md5=a841714a4d3d8e6101b1545e58740f96",Article,Open Access,Scopus,2-s2.0-84941875446
"Korostelev, F., Weemstra, C., Leroy, S., Boschi, L., Keir, D., Ren, Y., Molinari, I., Ahmed, A., Stuart, G.W., Rolandone, F., Khanbari, K., Hammond, J.O.S., Kendall, J.M., Doubre, C., Ganad, I.A., Goitom, B., Ayele, A.","56330251600;55040411000;7006016248;6701339145;12041336700;18635445700;37029065100;55343425600;24501795800;6603270793;8451577600;24764933600;7103130134;8222121700;56584678400;55747148700;6602516558;","Magmatism on rift flanks: Insights from ambient noise phase velocity in Afar region",2015,"Geophysical Research Letters","42","7",,"2179","2188",,10,"10.1002/2015GL063259","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928700314&doi=10.1002%2f2015GL063259&partnerID=40&md5=7ce6354c2c507c6ed2cb66ddc4faf38f",Article,Open Access,Scopus,2-s2.0-84928700314
"Meier, S., Bauer, J.F., Philipp, S.L.","56465474100;55279542200;15045272300;","Fault zone characteristics, fracture systems and permeability implications of Middle Triassic Muschelkalk in Southwest Germany",2015,"Journal of Structural Geology","70",,,"170","189",,10,"10.1016/j.jsg.2014.12.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920202327&doi=10.1016%2fj.jsg.2014.12.005&partnerID=40&md5=d73ddf9a395ea9a22639f16c9bcd5e07",Article,Open Access,Scopus,2-s2.0-84920202327
"Chen, M., Niu, F., Liu, Q., Tromp, J.","57199451061;7006037892;7406294672;7005551807;","Mantle-driven uplift of Hangai Dome: New seismic constraints from adjoint tomography",2015,"Geophysical Research Letters","42","17",,"6967","6974",,10,"10.1002/2015GL065018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943311568&doi=10.1002%2f2015GL065018&partnerID=40&md5=7611a51eb284362e9c6c014b89a5fa92",Article,Open Access,Scopus,2-s2.0-84943311568
"Gueydan, F., Pitra, P., Afiri, A., Poujol, M., Essaifi, A., Paquette, J.-L.","23097448800;6602952603;54779393600;6602092883;6603376374;7006214453;","Oligo-Miocene thinning of the Beni Bousera peridotites and their Variscan crustal host rocks, Internal Rif, Morocco",2015,"Tectonics","34","6",,"1244","1268",,10,"10.1002/2014TC003769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948582553&doi=10.1002%2f2014TC003769&partnerID=40&md5=f1c854eb2243415739abd1d27d5c870a",Article,Open Access,Scopus,2-s2.0-84948582553
"Wang, X., Zhu, W., Luo, M., Ren, X., Cui, X.","55707896400;26421501400;55447434200;56024910400;55276328100;","Approximately 1.78 Ga mafic dykes in the Lüliang Complex, North China Craton: Zircon ages and Lu-Hf isotopes, geochemistry, and implications",2014,"Geochemistry, Geophysics, Geosystems","15","8",,"3123","3144",,10,"10.1002/2014GC005378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907933972&doi=10.1002%2f2014GC005378&partnerID=40&md5=a2b104142ce38ef45afbdb3056abb749",Article,Open Access,Scopus,2-s2.0-84907933972
"Ehsan, S.A., Carbonell, R., Ayarza, P., Martí, D., Pérez-Estaún, A., Martínez-Poyatos, D.J., Simancas, J.F., Azor, A., Mansilla, L.","54969161200;7101720299;57201698434;7006973713;57193255606;55942571500;7004237240;6603359954;55256690800;","Crustal deformation styles along the reprocessed deep seismic reflection transect of the Central Iberian Zone (Iberian Peninsula)",2014,"Tectonophysics","621",,,"159","174",,10,"10.1016/j.tecto.2014.02.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921023686&doi=10.1016%2fj.tecto.2014.02.014&partnerID=40&md5=e6d33335f88da25d08667652086d8f45",Article,Open Access,Scopus,2-s2.0-84921023686
"Fulignati, P., Marianelli, P., Sbrana, A., Ciani, V.","6603721774;6603411920;7003621639;35323769800;","3D geothermal modelling of the mount amiata hydrothermal system in Italy",2014,"Energies","7","11",,"7434","7453",,10,"10.3390/en7117434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949117642&doi=10.3390%2fen7117434&partnerID=40&md5=f7e8e2fa1a950706cc767e6042a81aaa",Article,Open Access,Scopus,2-s2.0-84949117642
"Kimura, J.-I., Kawabata, H.","55485022100;7102985605;","Trace element mass balance in hydrous adiabatic mantle melting: The Hydrous Adiabatic Mantle Melting Simulator version 1 (HAMMS1)",2014,"Geochemistry, Geophysics, Geosystems","15","6",,"2467","2493",,10,"10.1002/2014GC005333","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905157261&doi=10.1002%2f2014GC005333&partnerID=40&md5=ccc1b40d607ddb09bc9eed45b5d747c3",Article,Open Access,Scopus,2-s2.0-84905157261
"Ju, W., Hou, G.","54417356400;7102306172;","Late Permian to Triassic intraplate orogeny of the southern Tianshan and adjacent regions, NW China",2014,"Geoscience Frontiers","5","1",,"83","93",,10,"10.1016/j.gsf.2013.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891035124&doi=10.1016%2fj.gsf.2013.03.001&partnerID=40&md5=c603a07a738b8b3bff5876c8c7af0017",Article,Open Access,Scopus,2-s2.0-84891035124
"Wallis, D., Phillips, R.J., Lloyd, G.E.","55867782400;16552931800;7202134898;","Evolution of the Eastern Karakoram Metamorphic Complex, Ladakh, NW India, and its relationship to magmatism and regional tectonics",2014,"Tectonophysics","626","1",,"41","52",,10,"10.1016/j.tecto.2014.03.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922001110&doi=10.1016%2fj.tecto.2014.03.023&partnerID=40&md5=60f1f14c016b09dd81a2acbc99799243",Article,Open Access,Scopus,2-s2.0-84922001110
"Macquet, M., Paul, A., Pedersen, H.A., Villaseñor, A., Chevrot, S., Sylvander, M., Wolyniec, D.","56344738300;7402489867;55112431200;7003740684;6603709120;6602759154;56446986000;","Ambient noise tomography of the Pyrenees and the surrounding regions: Inversion for a 3-D Vs model in the presence of a very heterogeneous crust",2014,"Geophysical Journal International","199","1",,"402","415",,10,"10.1093/gji/ggu270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906807317&doi=10.1093%2fgji%2fggu270&partnerID=40&md5=0446ec83f6e9e214351c86d530974e45",Article,Open Access,Scopus,2-s2.0-84906807317
"Niedzielski, T., Høines, A., Shields, M.A., Linley, T.D., Priede, I.G.","8549463400;6603320177;26641421500;35784482600;7003389027;","A multi-scale investigation into seafloor topography of the northern Mid-Atlantic Ridge based on geographic information system analysis",2013,"Deep-Sea Research Part II: Topical Studies in Oceanography","98",,,"231","243",,10,"10.1016/j.dsr2.2013.10.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888203934&doi=10.1016%2fj.dsr2.2013.10.006&partnerID=40&md5=a1a1d2392c4713eb1228773a312a0533",Article,Open Access,Scopus,2-s2.0-84888203934
"Berthet, T., Hetényi, G., Cattin, R., Sapkota, S.N., Champollion, C., Kandel, T., Doerflinger, E., Drukpa, D., Lechmann, S., Bonnin, M.","54405535200;56219543700;6601984450;6603421707;8263830700;55927757300;6507962273;15049386700;35766781600;36760531500;","Lateral uniformity of India Plate strength over central and eastern Nepal",2013,"Geophysical Journal International","195","3",,"1481","1493",,10,"10.1093/gji/ggt357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887509446&doi=10.1093%2fgji%2fggt357&partnerID=40&md5=b8bf455885d1220f9ab46127d6ea306a",Article,Open Access,Scopus,2-s2.0-84887509446
"Qin, K., Wu, L., Zheng, S., Liu, S.","35220430700;55714061400;55928146200;54409091600;","A Deviation-Time-Space-Thermal (DTS-T) method for Global Earth Observation System Of Systems (GEOSS)-based earthquake anomaly recognition: Criterions and quantify indices",2013,"Remote Sensing","5","10",,"5143","5151",,10,"10.3390/rs5105143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887519710&doi=10.3390%2frs5105143&partnerID=40&md5=521cb5e5f2e22e74eff63f4ad58bf0f5",Article,Open Access,Scopus,2-s2.0-84887519710
"Husen, A., Almeev, R.R., Holtz, F., Koepke, J., Sano, T., Mengel, K.","55948980300;23096944200;7005135370;7101895532;35238747300;7004542441;","Geothermobarometry of basaltic glasses from the Tamu Massif, Shatsky Rise oceanic plateau",2013,"Geochemistry, Geophysics, Geosystems","14","10",,"3908","3928",,10,"10.1002/ggge.20231","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889002956&doi=10.1002%2fggge.20231&partnerID=40&md5=b5025ea3bfd4262fed75fce7eb2d774b",Article,Open Access,Scopus,2-s2.0-84889002956
"Bajolet, F., Replumaz, A., Lainé, R.","55022785300;55906583100;55913307700;","Orocline and syntaxes formation during subduction and collision",2013,"Tectonics","32","5",,"1529","1546",,10,"10.1002/tect.20087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886882891&doi=10.1002%2ftect.20087&partnerID=40&md5=fabfad4c4896fb778eb05ba71ae9b772",Article,Open Access,Scopus,2-s2.0-84886882891
"García-Lasanta, C., Oliva-Urcia, B., Román-Berdiel, T., Casas, A.M., Pérez-Lorente, F.","55382675600;14719941500;6603030469;6603338759;6603827789;","Development of magnetic fabric in sedimentary rocks: Insights from early compactional structures",2013,"Geophysical Journal International","194","1",,"182","199",,10,"10.1093/gji/ggt098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879480046&doi=10.1093%2fgji%2fggt098&partnerID=40&md5=00c6abafb2c05c2978391d753919495f",Article,Open Access,Scopus,2-s2.0-84879480046
"Boiron, T., Bascou, J., Camps, P., Ferré, E.C., Maurice, C., Guy, B., Gerbe, M.-C., Launeau, P.","55667611800;6506542883;7006417893;6701709729;7006385795;55925295600;6507635109;6701697531;","Internal structure of basalt flows: Insights from magnetic and crystallographic fabrics of the La Palisse volcanics, French Massif Central",2013,"Geophysical Journal International","193","2",,"585","602",,10,"10.1093/gji/ggs115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876789053&doi=10.1093%2fgji%2fggs115&partnerID=40&md5=74155a37f7253858d1a42be5f581e185",Article,Open Access,Scopus,2-s2.0-84876789053
"Bhattacharya, S.N., Mitra, S., Suresh, G.","35429301900;14321804700;55217092000;","The shear wave velocity of the upper mantle beneath the bay of bengal, northeast indian ocean from interstation phase velocities of surface waves",2013,"Geophysical Journal International","193","3",,"1506","1514",,10,"10.1093/gji/ggt007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877981296&doi=10.1093%2fgji%2fggt007&partnerID=40&md5=3acbac8c5ebad710b92d455d177af2b0",Article,Open Access,Scopus,2-s2.0-84877981296
"Phillips, R.J., Searle, M.P., Parrish, R.R.","16552931800;7101792510;7102184603;","The geochemical and temporal evolution of the continental lithosphere and its relationship to continental-scale faulting: The Karakoram Fault, eastern Karakoram, NW Himalayas",2013,"Geochemistry, Geophysics, Geosystems","14","3",,"583","603",,10,"10.1002/ggge.20061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879855712&doi=10.1002%2fggge.20061&partnerID=40&md5=35bcd5f91a0c469b0f65eeb51cf389ce",Article,Open Access,Scopus,2-s2.0-84879855712
"Abe, S., Urai, J.L., Kettermann, M.","7403335677;6701749519;55671448600;","Fracture patterns in nonplane strain boudinage - Insights from 3-D discrete element models",2013,"Journal of Geophysical Research: Solid Earth","118","3",,"1304","1315",,10,"10.1002/jgrb.50126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876951414&doi=10.1002%2fjgrb.50126&partnerID=40&md5=27b7ccaa933653239dda7dd66f3943fb",Article,Open Access,Scopus,2-s2.0-84876951414
"Burschil, T., Scheer, W., Kirsch, R., Wiederhold, H.","55071436900;6701635186;7101975581;6506841723;","Compiling geophysical and geological information into a 3-D model of the glacially-affected island of Föhr",2012,"Hydrology and Earth System Sciences","16","10",,"3485","3498",,10,"10.5194/hess-16-3485-2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869420552&doi=10.5194%2fhess-16-3485-2012&partnerID=40&md5=20b11f2170c376e29fc0ba73b7dcdb58",Article,Open Access,Scopus,2-s2.0-84869420552
"Bonnin, M., Tommasi, A., Hassani, R., Chevrot, S., Wookey, J., Barruol, G.","36760531500;7005062587;6603992394;6603709120;8614941400;6602857511;","Numerical modelling of the upper-mantle anisotropy beneath a migrating strike-slip plate boundary: The San Andreas Fault system",2012,"Geophysical Journal International","191","2",,"436","458",,10,"10.1111/j.1365-246X.2012.05650.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867395431&doi=10.1111%2fj.1365-246X.2012.05650.x&partnerID=40&md5=1370a0086df705414b03227e1e7c4bb6",Article,Open Access,Scopus,2-s2.0-84867395431
"DeDontney, N., Rice, J.R.","44461185800;7403235399;","Tsunami Wave Analysis and Possibility of Splay Fault Rupture During the 2004 Indian Ocean Earthquake",2012,"Pure and Applied Geophysics","169","10",,"1707","1735",,10,"10.1007/s00024-011-0438-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866940654&doi=10.1007%2fs00024-011-0438-4&partnerID=40&md5=5ff693800e767377059d9125e66d5ab9",Article,Open Access,Scopus,2-s2.0-84866940654
"Lewis, K.W., Simons, F.J.","27171839200;7102927367;","Local spectral variability and the origin of the Martian crustal magnetic field",2012,"Geophysical Research Letters","39","17", L18201,"","",,10,"10.1029/2012GL052708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027952659&doi=10.1029%2f2012GL052708&partnerID=40&md5=602866a64a5ce77dcd6fee000b4eafb9",Article,Open Access,Scopus,2-s2.0-85027952659
"Mendoza, L., Perdomo, R., Hormaechea, J.L., Cogliano, D.D., Fritsche, M., Richter, A., Dietrich, R.","26642017300;23470898200;8553365900;37008941700;12041200900;56785080900;7102780088;","Present-day crustal deformation along the Magallanes-Fagnano Fault System in Tierra del Fuego from repeated GPS observations",2011,"Geophysical Journal International","184","3",,"1009","1022",,10,"10.1111/j.1365-246X.2010.04912.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951580514&doi=10.1111%2fj.1365-246X.2010.04912.x&partnerID=40&md5=97c5427c07fd83a1dbe12602495abb86",Article,Open Access,Scopus,2-s2.0-79951580514
"O'Donnell, J.P., Daly, E., Tiberi, C., Bastow, I.D., O'Reilly, B.M., Readman, P.W., Hauser, F.","57109834000;9747626200;25723949700;6505827298;56819354500;36892606000;7006571111;","Lithosphere-asthenosphere interaction beneath Ireland from joint inversion of teleseismic P-wave delay times and GRACE gravity",2011,"Geophysical Journal International","184","3",,"1379","1396",,10,"10.1111/j.1365-246X.2011.04921.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951568325&doi=10.1111%2fj.1365-246X.2011.04921.x&partnerID=40&md5=69898e5b6f080a44e57ec1fece2dd91b",Article,Open Access,Scopus,2-s2.0-79951568325
"Salah, M.K., Chang, S.-J., Fonseca, J.F.B.D.","7006571556;13305062600;7101983504;","Crustal structure beneath the Lower Tagus Valley, southwestern Iberia using joint analysis of teleseismic receiver functions and surface-wave dispersion",2011,"Geophysical Journal International","184","2",,"919","933",,10,"10.1111/j.1365-246X.2010.04891.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751489444&doi=10.1111%2fj.1365-246X.2010.04891.x&partnerID=40&md5=547e71a841d0127484dd80200f589df7",Article,Open Access,Scopus,2-s2.0-78751489444
"Yang, H.-Y., Zhao, L., Hung, S.-H.","49965118600;7404455361;7201936172;","Synthetic seismograms by normal-mode summation: A new derivation and numerical examples",2010,"Geophysical Journal International","183","3",,"1613","1632",,10,"10.1111/j.1365-246X.2010.04820.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449256327&doi=10.1111%2fj.1365-246X.2010.04820.x&partnerID=40&md5=e534240a695de0ed64e102466b9421bf",Article,Open Access,Scopus,2-s2.0-78449256327
