Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Pereira, S., Marques da Silva, C., Sá, A.A., Pires, M., Marques Guedes, A., Budil, P., Laibl, L., Rábano, I.","56637709900;57200206402;6701717915;56890621500;57200205341;6603415074;55535425100;6602764066;","The illaenid trilobites vysocania (Vaněk &amp; vokáč, 1997) and octillaenus (barrande, 1846) from the upper Ordovician of the Czech Republic, Portugal, Spain and Morocco",2017,"Bulletin of Geosciences","92","4",,"465","490",,1,"10.3140/bull.geosci.1642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040166729&doi=10.3140%2fbull.geosci.1642&partnerID=40&md5=f33cf9d58f489b929aa34cf3f76e89cd",Article,Open Access,Scopus,2-s2.0-85040166729
"Szrek, P., Dupret, V.","6508242976;14830059400;","Placoderms from the Lower Devonian ""placoderm sandstone"" of the Holy Cross Mountains, Poland with biostratigraphical and palaeobiogeographical implications",2017,"Acta Palaeontologica Polonica","62","4",,"789","800",,1,"10.4202/app.00395.2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050185476&doi=10.4202%2fapp.00395.2017&partnerID=40&md5=e9c70578aae99fd80707092a9af8a7a4",Article,Open Access,Scopus,2-s2.0-85050185476
"Wang, H.-B., Bai, B., Gong, Y.-X., Meng, J., Wang, Y.-Q.","57192645394;55430256200;57191199716;7202449637;55734006300;","Reconstruction of the cranial musculature of the paraceratheriid rhinocerotoid Pappaceras meiomenus and inferences of its feeding and chewing habits",2017,"Acta Palaeontologica Polonica","62",,,"259","271",,1,"10.4202/app.00336.2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037043332&doi=10.4202%2fapp.00336.2016&partnerID=40&md5=396c666e94fbe5cba07577b212f3a6f3",Article,Open Access,Scopus,2-s2.0-85037043332
"Lukševićs, E., Beznosov, P., Sturis, V.","6602561256;26634874700;57198777524;","A new assessment of the Late Devonian antiarchan fish Bothriolepis leptocheira from South Timan (Russia) and the biotic crisis near the Frasnian-Famennian boundary",2017,"Acta Palaeontologica Polonica","62",,,"97","119",,1,"10.4202/app.00265.2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037036889&doi=10.4202%2fapp.00265.2016&partnerID=40&md5=397da4e0c04a3678f2fe9c235c9021d9",Article,Open Access,Scopus,2-s2.0-85037036889
"Wendt, J.","7101671868;","A unique fossil record from neptunian sills: The world's most extreme example of stratigraphic condensation (Jurassic, western Sicily)",2017,"Acta Geologica Polonica","67","2",,"163","199",,1,"10.1515/agp-2017-0015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021961469&doi=10.1515%2fagp-2017-0015&partnerID=40&md5=fa2aa8d7757e6efb4df3082e5adf96e3",Article,Open Access,Scopus,2-s2.0-85021961469
"Joyce, W.G., Lyson, T.R.","7004473676;26032240100;","The shell morphology of the latest Cretaceous (Maastrichtian) trionychid turtle Helopanoplia distincta",2017,"PeerJ","2017","12", e4169,"","",,1,"10.7717/peerj.4169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038033850&doi=10.7717%2fpeerj.4169&partnerID=40&md5=74bf7d076fc5e3dbd3d51b0fc22b8239",Article,Open Access,Scopus,2-s2.0-85038033850
"Carrillo-Briceño, J.D., Amson, E., Zurita, A., Sánchez-Villagra, M.R.","25626106400;41660943200;10040460600;7003293925;","Hermann Karsten (1817-1908): A German naturalist in the Neotropics and the significance of his paleovertebrate collection",2016,"Fossil Record","20","1",,"21","36",,1,"10.5194/fr-20-21-2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006699459&doi=10.5194%2ffr-20-21-2016&partnerID=40&md5=9a732808d47387c727eeb72289f5e029",Article,Open Access,Scopus,2-s2.0-85006699459
"Parent, H., Zatoń, M.","6602674189;7801563047;","Sexual Dimorphism in the Bathonian Morphoceratid Ammonite Polysphinctites tenuiplicatus",2016,"Acta Palaeontologica Polonica","61","4",,"875","884",,1,"10.4202/app.00261.2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008936953&doi=10.4202%2fapp.00261.2016&partnerID=40&md5=cc1963806acb738fab36ac2683ec1602",Article,Open Access,Scopus,2-s2.0-85008936953
"Chahud, A., Petri, S.","35434557000;7004691225;","Paleontology of the sandy facies of the Taquaral member, (Permian), State of São Paulo: State-of-the-art and additional contributions [Paleontologia da fácies arenosa do membro Taquaral (Permiano) no Estado de São Paulo: estado da arte e contribuições adicionais]",2016,"Geologia USP - Serie Cientifica","16","3",,"105","115",,1,"10.11606/issn.2316-9095.v16i3p105-115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994465440&doi=10.11606%2fissn.2316-9095.v16i3p105-115&partnerID=40&md5=96b3bd94ecb71a4447d6c72ac0f76f8f",Article,Open Access,Scopus,2-s2.0-84994465440
"Gunnell, G.F., Zonneveld, J.-P., Bartels, W.S.","6603865722;6701666216;6603672313;","Stratigraphy, mammalian paleontology, paleoecology, and age correlation of the Wasatch Formation, Fossil Butte National Monument, Wyoming",2016,"Journal of Paleontology","90","5",,"981","1011",,1,"10.1017/jpa.2016.100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990231235&doi=10.1017%2fjpa.2016.100&partnerID=40&md5=5010d27e8ea16624dfaa406221283b51",Article,Open Access,Scopus,2-s2.0-84990231235
"Rowe, T.B., Luo, Z.-X., Ketcham, R.A., Maisano, J.A., Colbert, M.W.","7102561595;7401699439;34769596600;6701720178;7004283221;","X-ray computed tomography datasets for forensic analysis of vertebrate fossils",2016,"Scientific Data","3",, 160040,"","",,1,"10.1038/sdata.2016.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976349159&doi=10.1038%2fsdata.2016.40&partnerID=40&md5=cd206f115669dbebe6a9f75e52d7a663",Article,Open Access,Scopus,2-s2.0-84976349159
"Wilson, P.K., Moore, J.R.","57189901732;55475199200;","Assessing the control of preservational environment on taphonomic and ecological patterns in an Oligocene mammal fauna from Badlands National Park, South Dakota",2016,"PLoS ONE","11","6", e0157585,"","",,1,"10.1371/journal.pone.0157585","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975796986&doi=10.1371%2fjournal.pone.0157585&partnerID=40&md5=ddbd05b44e6a794d1f80511aa3bdf3d2",Article,Open Access,Scopus,2-s2.0-84975796986
"Bo, Z., Hedrick, B.P., Chunling, G., Tumarkin-Deratzian, A.R., Fengjiao, Z., Caizhi, S., Dodson, P.","57150205500;55816252200;36713219200;15021257700;55769093100;56308174400;7005494252;","Histologic Examination of an Assemblage of Psittacosaurus (Dinosauria: Ceratopsia) Juveniles From the Yixian Formation (Liaoning, China)",2016,"Anatomical Record","299","5",,"601","612",,1,"10.1002/ar.23324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959540101&doi=10.1002%2far.23324&partnerID=40&md5=3a0ae12935951de3ca6279354384f27d",Article,Open Access,Scopus,2-s2.0-84959540101
"Cote, S., McNulty, K.P., Stevens, N.J., Nengo, I.O.","8887899100;7004717904;7102296149;6503891393;","A detailed assessment of the maxillary morphology of Limnopithecus evansi with implications for the taxonomy of the genus",2016,"Journal of Human Evolution","94",,,"83","91",,1,"10.1016/j.jhevol.2016.01.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962509226&doi=10.1016%2fj.jhevol.2016.01.004&partnerID=40&md5=ba82672dc1c0f61a2eb46932503f54f1",Article,Open Access,Scopus,2-s2.0-84962509226
"Purens, K.J.S.","57079231100;","Detecting comatulid crinoid cryptic species in the fossil record",2016,"Palaeogeography, Palaeoclimatology, Palaeoecology","446",,,"195","204",,1,"10.1016/j.palaeo.2015.12.027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955603341&doi=10.1016%2fj.palaeo.2015.12.027&partnerID=40&md5=911caecf62fb1cc085047e579b032efb",Article,Open Access,Scopus,2-s2.0-84955603341
"Rust, J., Wappler, T.","24282141400;6602301549;","Palaeontology: The point of no return in the fossil record of eusociality",2016,"Current Biology","26","4",,"R159","R161",,1,"10.1016/j.cub.2016.01.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959310562&doi=10.1016%2fj.cub.2016.01.038&partnerID=40&md5=924215073d9600a50fe6734602b8a04c",Article,Open Access,Scopus,2-s2.0-84959310562
"Arman, S.D., Prideaux, G.J.","56974078800;6506734415;","Behaviour of the Pleistocene marsupial lion deduced from claw marks in a southwestern Australian cave",2016,"Scientific Reports","6",, 21372,"","",,1,"10.1038/srep21372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959569024&doi=10.1038%2fsrep21372&partnerID=40&md5=01184c7a076b4da3cde0d452aae85d8b",Article,Open Access,Scopus,2-s2.0-84959569024
"Stidham, T.A., Eberle, J.J.","6603387719;7006490781;","The palaeobiology of high latitude birds from the early Eocene greenhouse of Ellesmere Island, Arctic Canada",2016,"Scientific Reports","6",, 20912,"","",,1,"10.1038/srep20912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958568753&doi=10.1038%2fsrep20912&partnerID=40&md5=196776a765f539b1b87b60a33abace42",Article,Open Access,Scopus,2-s2.0-84958568753
"Dittmar, K., Zhu, Q., Hastriter, M.W., Whiting, M.F.","7005492596;56413722700;7004251369;7101674972;","On the probability of dinosaur fleas",2016,"BMC Evolutionary Biology","16","1", 9,"","",,1,"10.1186/s12862-015-0568-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954159810&doi=10.1186%2fs12862-015-0568-x&partnerID=40&md5=6d85b8c628df363a1c12ec961945f072",Article,Open Access,Scopus,2-s2.0-84954159810
"Wang, Y.-Y., Sullivan, C., Liu, J.","57191626417;25627041500;55582405300;","Taxonomic revision of Eoalligator (Crocodylia, Brevirostres) and the paleogeographic origins of the Chinese alligatoroids",2016,"PeerJ","2016","8", e2356,"","",,1,"10.7717/PEERJ.2356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992161351&doi=10.7717%2fPEERJ.2356&partnerID=40&md5=d2ddfadff2c4af4233e72a52a32347b2",Article,Open Access,Scopus,2-s2.0-84992161351
"Greenwood, D.R., Pigg, K.B., DeVore, M.L.","57201266730;6701631984;6701635741;","Eocene paleontology and geology of western north America",2016,"Canadian Journal of Earth Sciences","53","6",,"543","547",,1,"10.1139/cjes-2016-0043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975029025&doi=10.1139%2fcjes-2016-0043&partnerID=40&md5=6dc8c19d710fe6b60c7818b3dac1e5e5",Article,Open Access,Scopus,2-s2.0-84975029025
"Hammer, Ø., Planke, S., Hafeez, A., Hjelstuen, B.O., Faleide, J.I., Kvalø, F.","25624260900;6603417066;57190402688;6602372041;6603770949;57188853122;","Agderia – A postglacial lost land in the southern Norwegian North Sea",2016,"Norsk Geologisk Tidsskrift","96","1",,"43","60",,1,"10.17850/njg96-1-05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979732782&doi=10.17850%2fnjg96-1-05&partnerID=40&md5=16a560036d636007dbfead2af1748841",Article,Open Access,Scopus,2-s2.0-84979732782
"Stimson, M.R., Miller, R.F., Lucas, S.G., Park, A.F., Hinds, S.J.","47361673900;56125731000;7202091080;7201557031;8637844700;","Redescription of tetrapod trackways from the mississippian mabou group, lepreau falls, New Brunswick, Canada",2016,"Atlantic Geology","52",,,"1","19",,1,"10.4138/atlgeol.2016.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955305597&doi=10.4138%2fatlgeol.2016.001&partnerID=40&md5=58045a1877ea0ad456313378184e2531",Article,Open Access,Scopus,2-s2.0-84955305597
"Rushton, A.W.A., Weidner, T., Ebbestad, J.O.R.","7102541986;12794010300;6602167171;","Paradoxidid trilobites from a mid-cambrian (series 3, stage 5) limestone concretion from Jämtland, Central Sweden",2016,"Bulletin of Geosciences","91","3",,"515","552",,1,"10.3140/bull.geosci.1606","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997514580&doi=10.3140%2fbull.geosci.1606&partnerID=40&md5=1af441f27524bccd7f9d959780b01923",Article,Open Access,Scopus,2-s2.0-84997514580
"Duarte, S.G., Arai, M., Passos, N.Z.G., Wanderley, M.D.","36628052500;56225564300;55990625000;6701504015;","Paleontology in elementary education of the state schools of the Rio de Janeiro: A critical evaluation [Paleontologia no Ensino Básico das escolas da Rede estadual do Rio de Janeiro: Uma avaliação Crítica]",2016,"Anuario do Instituto de Geociencias","39","2",,"124","132",,1,"10.11137/2016_2_124_132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973138163&doi=10.11137%2f2016_2_124_132&partnerID=40&md5=49ad6c6721ee0de09d2bedf9efb33366",Article,Open Access,Scopus,2-s2.0-84973138163
"Meunier, F.J., Legendre, L.J., Cubo, J., de Ricqlès, A.","7101758776;55351960900;6701759408;35606220200;","History of the research group ""Formations squelettiques"" at the Paris-7 University (1968-2008)",2016,"Comptes Rendus - Palevol","15","1-2",,"9","22",,1,"10.1016/j.crpv.2015.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959466875&doi=10.1016%2fj.crpv.2015.02.002&partnerID=40&md5=f4419b47fbf9c3539fed95528b7832b5",Article,Open Access,Scopus,2-s2.0-84959466875
"Dowsett, H., Robinson, M., Foley, K.","6603535726;14051042100;7102856414;","A global planktic foraminifer census data set for the Pliocene ocean",2015,"Scientific Data","2",, 150076,"","",,1,"10.1038/sdata.2015.76","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961128694&doi=10.1038%2fsdata.2015.76&partnerID=40&md5=56b308d2a02f377799c01ae16f10404f",Article,Open Access,Scopus,2-s2.0-84961128694
"Gallagher, A.","8596885300;","Determination of a novel size proxy in comparative morphometrics",2015,"South African Journal of Science","111","9-10",,"","",,1,"10.17159/sajs.2015/20140221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943192511&doi=10.17159%2fsajs.2015%2f20140221&partnerID=40&md5=d3db6dc83f701c7050c166a39219cbc6",Article,Open Access,Scopus,2-s2.0-84943192511
"Tomassi, H.Z., Almeida, C.M., Ferreira, B.C., Brito, M.B., Barberi, M., Rodrigues, G.C., Teixeira, S.P., Capuzzo, J.P., Gama Júnior, J.M., Santos, M.G.K.G.","57016687800;57016243400;57016346600;57016252700;13608574500;57016276000;57016279000;57016585400;57016817100;57015996600;","Preliminar results of paleontological salvage at Belo Monte powerplant construction [Resultados preliminares do programa de salvamento paleontológico da construção da Hidrelétrica de Belo Monte]",2015,"Brazilian Journal of Biology","75","3",,"S277","S289",,1,"10.1590/1519-6984.1714BM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951281222&doi=10.1590%2f1519-6984.1714BM&partnerID=40&md5=c9a69cf8afc731777f13e3275d347a5e",Article,Open Access,Scopus,2-s2.0-84951281222
"Mustoe, G.E.","7003691205;","Geologic history of eocene stonerose fossil beds, republic, Washington, USA",2015,"Geosciences (Switzerland)","5","3",,"243","263",,1,"10.3390/geosciences5030243","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941204157&doi=10.3390%2fgeosciences5030243&partnerID=40&md5=1c9d4228e89d55e625bb41f70b399947",Article,Open Access,Scopus,2-s2.0-84941204157
"Perea, D., Alberdi, M.T.","6701484557;35582252900;","The gomphotherids (Mammalia, Proboscidea) from Uruguay: Taxonomy, stratigraphy and chronology [Los gonfotéridos (Mammalia, Proboscidea) de Uruguay: Taxonomía, estratigrafía y cronología]",2015,"Estudios Geologicos","71","2", e036,"","",,1,"10.3989/egeol.41864.346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956899432&doi=10.3989%2fegeol.41864.346&partnerID=40&md5=f2731c1fc2e49eaecc648bb0743e085b",Article,Open Access,Scopus,2-s2.0-84956899432
"Baucon, A., Venturini, C., de Carvalho, C.N., Felletti, F., Muttoni, G.","35321983500;7003551078;35387869400;6506407471;55945362800;","Behaviors mapped by new geographies: Ichnonetwork analysis of the Val Dolce Formation (lower Permian; Italy-Austria)",2015,"Geosphere","11","3",,"744","776",,1,"10.1130/GES00994.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936108243&doi=10.1130%2fGES00994.1&partnerID=40&md5=f45a76cd4dc8c2b1da140ecd9b1d714c",Article,Open Access,Scopus,2-s2.0-84936108243
"Cifelli, R.L.","7006874357;","Zofia Kielan-Jaworowska (1925-2015)",2015,"Nature","520","7546",,"158","",,1,"10.1038/520158a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927566419&doi=10.1038%2f520158a&partnerID=40&md5=8ade57887eecf8fad2326adc59c801d3",Article,Open Access,Scopus,2-s2.0-84927566419
"Kania, I.","36141610600;","Subfamily Limoniinae Speiser, 1909 (Diptera, Limoniidae) from Baltic amber (Eocene): The genus Elephantomyia Osten Sacken, 1860",2015,"PLoS ONE","10","2", e0117434,"","",,1,"10.1371/journal.pone.0117434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923822153&doi=10.1371%2fjournal.pone.0117434&partnerID=40&md5=ca3a78e4d79f2cf3226792814065d34d",Article,Open Access,Scopus,2-s2.0-84923822153
"Gates, T.A., Zanno, L.E., Makovicky, P.J.","8653778900;8219913700;6602833785;","Theropod teeth from the upper maastrichtian hell creek formation ""sue"" quarry: New morphotypes and faunal comparisons",2015,"Acta Palaeontologica Polonica","60","1",,"131","139",,1,"10.4202/app.2012.0145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924931944&doi=10.4202%2fapp.2012.0145&partnerID=40&md5=9559c43d6d1f5532302fd5dbd40fe7a3",Article,Open Access,Scopus,2-s2.0-84924931944
"Osi, A., Rabi, M., Makádi, L.","8367528300;23100702400;23100644200;","An enigmatic crocodyliformtooth from the bauxites of western Hungary suggests hidden mesoeucrocodylian diversity in the Early Cretaceous European archipelago",2015,"PeerJ","2015","8", e1160,"","",,1,"10.7717/peerj.1160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940396708&doi=10.7717%2fpeerj.1160&partnerID=40&md5=5dc8176489b496b062564a2395c06b38",Article,Open Access,Scopus,2-s2.0-84940396708
"Yates, A.M.","7202620639;","Thylacinus (Marsupialia: Thylacinidae) from the Mio-Pliocene boundary and the diversity of Late Neogene thylacinids in Australia",2015,"PeerJ","2015","5", e931,"","",,1,"10.7717/peerj.931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930621300&doi=10.7717%2fpeerj.931&partnerID=40&md5=40652360a47e397eaabf65f7eb10e2f5",Article,Open Access,Scopus,2-s2.0-84930621300
"Mottequin, B., Sevastopulo, G., Simon, E.","6506375021;6701737107;7202513191;","Micromorph brachiopods from the late Asbian (Mississippian, Visean) from northwest Ireland (Gleniff, County Sligo)",2015,"Bulletin of Geosciences","90","2",,"307","330",,1,"10.3140/bull.geosci.1512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982216194&doi=10.3140%2fbull.geosci.1512&partnerID=40&md5=981018d26220005b61a6930386f76be8",Article,Open Access,Scopus,2-s2.0-84982216194
"Zhao, W.-J., Jia, G.-D., Zhu, M., Zhu, Y.","57198597244;55800452700;57194346610;56479433800;","Geochemical and palaeontological evidence for the definition of the Silurian/Devonian boundary in the Changwantang section, Guangxi Province, China",2015,"Estonian Journal of Earth Sciences","64","1",,"110","114",,1,"10.3176/earth.2015.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924599382&doi=10.3176%2fearth.2015.20&partnerID=40&md5=c9fc8442a41f87f17a38707805d5d805",Article,Open Access,Scopus,2-s2.0-84924599382
"Czaplewski, N.J., Morgan, G.S.","6602987394;7402038725;","A late-surviving apatemyid (Mammalia: Apatotheria) from the latest Oligocene of Florida, USA",2015,"PeerJ","2015","12", e1509,"","",,1,"10.7717/peerj.1509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951050870&doi=10.7717%2fpeerj.1509&partnerID=40&md5=ff76dc04612a3f2cccf6d9a695bd9deb",Article,Open Access,Scopus,2-s2.0-84951050870
"Edgecombe, G.D.","7005634854;","Palaeontology: In a Flap About Flaps",2015,"Current Biology","25","12", 11972,"R503","R506",,1,"10.1016/j.cub.2015.04.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931069377&doi=10.1016%2fj.cub.2015.04.029&partnerID=40&md5=a97c60b0bb790ee45a85d245e07624fa",Article,Open Access,Scopus,2-s2.0-84931069377
"Roca, A.L.","7005558848;","Evolution: The Island of Misfit Mammoths",2015,"Current Biology","25","13",,"R549","R551",,1,"10.1016/j.cub.2015.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937408332&doi=10.1016%2fj.cub.2015.05.006&partnerID=40&md5=5a7bc6e8bda11f31eec930b6bca6b0d9",Article,Open Access,Scopus,2-s2.0-84937408332
"Miller, J.F., Dattilo, B.F., Ethington, R.L., Freeman, R.L.","55700322400;55891737500;7004425791;42861490400;","Polyfocal photography of conodonts and other microfossils using petrographic microscopes",2015,"Annales de Paleontologie","101","3",,"179","184",,1,"10.1016/j.annpal.2015.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942191284&doi=10.1016%2fj.annpal.2015.04.003&partnerID=40&md5=fadc1964674001b477bac642bb44cb38",Article,Open Access,Scopus,2-s2.0-84942191284
"Popov, L.E., Hairapetian, V., Pour, M.G., Modzalevskaya, T.L.","7102117955;15020542700;14624999500;56631916900;","A new, unusual rhynchonellide brachiopod with a strophic shell from the Silurian of Iran",2015,"Acta Palaeontologica Polonica","60","3",,"747","754",,1,"10.4202/app.00030.2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940564892&doi=10.4202%2fapp.00030.2013&partnerID=40&md5=6b60c85ab3526dc3ede1382bc04bdaed",Article,Open Access,Scopus,2-s2.0-84940564892
"Mariel Ferrari, S.","48861647700;","Systematic revision of late triassic marine gastropods from central perú: Considerations on the late triassic/early jurassic faunal turnover [Revisión sistemática de los gastrópodos marinos del Triásico superior de Perú Central: Considera-ciones sobre el recambio faunístico en límite Triásico tardío/Jurásico temprano]",2015,"Andean Geology","42","1",,"71","96",,1,"10.5027/andgeoV42n1-a05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939217772&doi=10.5027%2fandgeoV42n1-a05&partnerID=40&md5=2548415ffafa60d758438d134f577679",Article,Open Access,Scopus,2-s2.0-84939217772
"Donovan, S.K.","16193541900;","Ron K. Pickerill and the genesis of ichnology in the Antilles (Jamaica and Carriacou)",2015,"Atlantic Geology","51",,,"287","297",,1,"10.4138/atlgeol.2015.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942327056&doi=10.4138%2fatlgeol.2015.012&partnerID=40&md5=0ad5622146775b72173eba2750ebf84b",Article,Open Access,Scopus,2-s2.0-84942327056
"Sookias, R.B., Böhmer, C., Clack, J.A.","55193524500;37076535400;7003834349;","Redescription and phylogenetic analysis of the mandible of an Enigmatic Pennsylvanian (Late Carboniferous) tetrapod from Nova Scotia, and the lability of meckelian jaw ossification",2014,"PLoS ONE","9","10", e109717,"","",,1,"10.1371/journal.pone.0109717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907805575&doi=10.1371%2fjournal.pone.0109717&partnerID=40&md5=d3269867af82f7ff9867e3f73c39bc3e",Article,Open Access,Scopus,2-s2.0-84907805575
"Schroeter, E.R., Egerton, V.M., Ibiricu, L.M., Lacovara, K.J.","56349822300;55364214500;35076114900;6507842638;","Lamniform shark teeth from the late cretaceous of southernmost South America (Santa Cruz Province, Argentina)",2014,"PLoS ONE","9","8", e104800,"","",,1,"10.1371/journal.pone.0104800","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929054399&doi=10.1371%2fjournal.pone.0104800&partnerID=40&md5=9ccee903d28561f8b4b122a6da968b82",Article,Open Access,Scopus,2-s2.0-84929054399
"Peñalver, E., Pérez-De La Fuente, R.","6603610937;35099098300;","Palaeobiology: Unearthing the secrets of ancient immature insects",2014,"eLife","2014","3", e03443,"","",,1,"10.7554/eLife.03443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903982679&doi=10.7554%2feLife.03443&partnerID=40&md5=ef54e7c30df301e1192365c9a5a7f9df",Article,Open Access,Scopus,2-s2.0-84903982679
"Mergl, M., Jiménez-Sánchez, A.","6701727103;24169129300;","Lingulate brachiopods from the suchomasty limestone (upper emsian) of the barrandian, Czech Republic",2014,"Bulletin of Geosciences","90","1",,"173","193",,1,"10.3140/bull.geosci.1533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921827935&doi=10.3140%2fbull.geosci.1533&partnerID=40&md5=92f91eb163a95e820d542ed3d8575edd",Article,Open Access,Scopus,2-s2.0-84921827935
"Pássaro, E.M., Hessel, M.H., De Araújo Nogueira Neto, J.","56581562300;24576310700;56582556100;","Main brazilian paleontological collections [Principais acervos de paleontologia do Brasil]",2014,"Anuario do Instituto de Geociencias","37","2",,"48","59",,1,"10.11137/2014_2_48_59","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926368284&doi=10.11137%2f2014_2_48_59&partnerID=40&md5=37972c84f3004a0e0848625cd7ac483c",Article,Open Access,Scopus,2-s2.0-84926368284
"Hrbek, J.","56725188300;","The systematics and paleobiogeographic significance of Sub-Boreal and Boreal ammonites (Aulacostephanidae and Cardioceratidae) from the Upper Jurassic of the Bohemian Massif",2014,"Geologica Carpathica","65","5",,"375","386",,1,"10.2478/geoca-2014-0026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937204945&doi=10.2478%2fgeoca-2014-0026&partnerID=40&md5=56b61e986aa20a6dbcde09fe68c8748d",Article,Open Access,Scopus,2-s2.0-84937204945
"Nardin, E., Göncüoǧlu, M.C., Lefebvre, B.","37110037400;7003963764;56277765900;","First report of sphaeronitid blastozoans (Echinodermata) in the middle ordovician of the Taurides, Turkey",2014,"Turkish Journal of Earth Sciences","23","4",,"444","451",,1,"10.3906/yer-1401-20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902355546&doi=10.3906%2fyer-1401-20&partnerID=40&md5=b6ce453907b08bc17c76c8a64d53731f",Article,Open Access,Scopus,2-s2.0-84902355546
"Stachaz, M.","55980647300;","Trilobites, their traces and associated sedimentary structures as indicators of the Cambrian palaeo environment of the ociese{ogonek}ki range (Holy cross mountains, Poland)",2013,"Geological Quarterly","57","4",,"745","756",,1,"10.7306/gq.1124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891469164&doi=10.7306%2fgq.1124&partnerID=40&md5=8819b5341e83a56463017579dc2c7859",Article,Open Access,Scopus,2-s2.0-84891469164
"De Araújo Távora, V., De Loiola Alvares Nogueira Neto, I., Maciel, L.M.","55884348900;55885055000;55885197900;","Geology and paleontology of the reef facies of the Pirabas Formation (Early Miocene) [Geologia e paleontologia do biohermito da Formação Pirabas (Mioceno Inferior)]",2013,"Geologia USP - Serie Cientifica","13","3",,"23","40",,1,"10.5327/Z1519-874X201300030004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885644577&doi=10.5327%2fZ1519-874X201300030004&partnerID=40&md5=919572d6259988912927ce56f451824e",Article,Open Access,Scopus,2-s2.0-84885644577
"De Moraes Leme, J., Van Enck Meira, F., Di Stasi, A.M., Soares, S.P.","57196114087;55312248400;55885337000;24402040200;","The occurrence of Phacopida trilobites from Pimenteira Formation at João Costa, Piauí, Brazil [A ocorrência de trilobitas Phacopida da Formação Pimenteira em João Costa, Piauí, Brasil]",2013,"Geologia USP - Serie Cientifica","13","3",,"17","22",,1,"10.5327/Z1519-874X201300030003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885639146&doi=10.5327%2fZ1519-874X201300030003&partnerID=40&md5=7c95364d2340239e012f91d7404993d7",Article,Open Access,Scopus,2-s2.0-84885639146
