Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Fahrurrozi, Muktamar Z., Dwatmadji, Setyowati N., Sudjatmiko S., Chozin M.","Growth and yield responses of three sweet corn (Zea mays L. var. Saccharata) Varieties to local-based liquid organic fertilizer",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","3",,"319","323",,4,10.18517/ijaseit.6.3.730,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978107195&doi=10.18517%2fijaseit.6.3.730&partnerID=40&md5=195bb9f6d5e88b70811e397838e99f95","Agronomy Department, University of Bengkulu, Bengkulu, Indonesia; Soil Science Department, University of Bengkulu, Bengkulu, Indonesia; Animal Production Department, University of Bengkulu, Bengkulu, Indonesia","Fahrurrozi, Agronomy Department, University of Bengkulu, Bengkulu, Indonesia; Muktamar, Z., Soil Science Department, University of Bengkulu, Bengkulu, Indonesia; Dwatmadji, Animal Production Department, University of Bengkulu, Bengkulu, Indonesia; Setyowati, N., Agronomy Department, University of Bengkulu, Bengkulu, Indonesia; Sudjatmiko, S., Agronomy Department, University of Bengkulu, Bengkulu, Indonesia; Chozin, M., Agronomy Department, University of Bengkulu, Bengkulu, Indonesia","Solid organic fertilizing for organically sweet corn production should be combined with foliar application to improve fertilizing effectiveness. Each sweet corn variety had different response to particular liquid organic fertilizer (LOF). This experiment aimed to determine growth and yields of three sweet corn varieties to local-based LOF was conducted at CAPS research station (950 m above sea level) from March to June 2015, arranged in a factorial completely randomized block design with three replicates. The first factor was three sweet corn varieties, i.e. Talenta, Jambore and Asian Honey, and the second factor was five LOF concentrations, i.e. 0, 25, 50, 75, and 100 ppm, respectively. Results indicated that sweet corn varieties significantly affected plant height, plant leafarea, root fresh-weight, weight of husked ears, weight of unhusked ears, but did not affect diameter of unhusked ear and shoot freshweight. LOF concentrations did not affect all observed parameters. So did the interaction between varieties and LOF concentrations, except on shoot fresh-weight. Asian Honey variety had the highest plant height, plant leaf-area, roots fresh-weight, weight of hussked ears, and weight of unhusked ears. There were no different in plant diameter and shoot fresh weight among the tested varieties. Further research should be focused on the use of higher concentration of local-based LOF to provide effective complementary organic fertilizing in sweet corn production.","Liquid organic fertilizer; Organic sweet corn; Variety responses",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84978107195
"Novelina","The effect of cassava leaf extract additional in antioxidant activity and fe content of wet noodle",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","5",,"594","599",,1,10.18517/ijaseit.6.5.1026,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995761528&doi=10.18517%2fijaseit.6.5.1026&partnerID=40&md5=aeeaae1ebb5b9bead0b5c9f0e197d983","Faculty of Agricultural Technology, Andalas University, Indonesia","Novelina, Faculty of Agricultural Technology, Andalas University, Indonesia","Cassava leaf contains vitamin, mineral, fiber, chlorophyll, and calorie. The vitamin which is found in cassava leaf are vitamin A, B1, B2, C, niacin, and also mineral like Fe (iron), Ca (Calcium) and P (Phosphorous). In 100 g of cassava leaf contains 2 mg of iron, this amount enough to fulfill iron needed by human body. Iron plays the important role in a human body to carry the oxygen from lungs to the tissue and to carry the electron in the process of performing energy in the cell. This research is aim to see the influence of addition of cassava leaf extract to the activity of antioxidant and iron content of wet noodle produced. The treatment in this research is addition level of cassava leaf extract in the wheat compound dough for the preparation of wet noodle. The result showed that addition level of cassava leaf extract increased the activity of antioxidant up to 54.38% and iron content up to 27.43 ppm.","Antioxidant; Cassava flour; Cassava leaf; Iron; Wet noodle",,"Novelina; Faculty of Agricultural Technology, Andalas UniversityIndonesia; email: novelinasutanto@yahoo.com",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84995761528
"Paman U., Bahri S., Asrol, Liana L.","Distribution and use patterns of small-scale rice mills in Kampar Regency, Riau Province, Indonesia",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","2",,"149","152",,1,10.18517/ijaseit.6.2.683,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969819974&doi=10.18517%2fijaseit.6.2.683&partnerID=40&md5=d12f0bf68e4cea8481cf447b682c91cc","Department of Agribusiness, Faculty of Agriculture, Riau Islamic University, Pekanbaru, Riau, Indonesia","Paman, U., Department of Agribusiness, Faculty of Agriculture, Riau Islamic University, Pekanbaru, Riau, Indonesia; Bahri, S., Department of Agribusiness, Faculty of Agriculture, Riau Islamic University, Pekanbaru, Riau, Indonesia; Asrol, Department of Agribusiness, Faculty of Agriculture, Riau Islamic University, Pekanbaru, Riau, Indonesia; Liana, L., Department of Agribusiness, Faculty of Agriculture, Riau Islamic University, Pekanbaru, Riau, Indonesia","Milling process is the most completely mechanized in rice farming operations in Kampar Regency, Indonesia. Small-scale rice mills are the most popular used by rice farmers and widely distributed over paddy areas in the region. Accordingly, a survey was conducted to recognize the distribution and use patterns of the small-scale rice mills. A total of 20 small-scale rice mills were observedfrom selected districts of the regency and the machines' owners and operators were interviewed to collect field data. The results showed that the distribution of the small-scale rice mills was concentrated in a wider area of paddy field with a high level of production due to a high demand of milling rice in the areas. Because of most farmers are subsistence in production and the rice will be milled when being consumed, so the small-scale rice mills could be operated along the year. The number of paddy milled in total for a year was 16.4 tonnes for rice mills with a capacity of 750 kg/h and 3.9 tonnes for rice mills with a capacity of 500 kg/h. However the number of milled paddy varied across months with the peak demand for milling rice occurred after harvesting and before fasting month.","Kampar regency; Milling process; Paddy; Small-scale rice mills; Use pattern",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84969819974
"Santosa P.I.","Measuring user experience during a web-based survey: A case Of back-to-back online surveys",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","3",,"339","344",,3,10.18517/ijaseit.6.3.815,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978115072&doi=10.18517%2fijaseit.6.3.815&partnerID=40&md5=540f46034639a51b36b28f54007de6ce","Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia","Santosa, P.I., Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia","The vast availability of the Internet allows surveyors to conduct web-based survey much easier than its offline counterpart. Previous studies have been conducted to measure survey tool usability. This article reports the results of a survey on the experience of students who have just completed a survey on students' learning engagement. Students were emailed to participate on a survey about students' engagement on the learning process. After they have completed the survey, they were asked to complete another survey, a shorter one, to measure their experience during their first assignment. The second survey employed the user experience questionnaire (UEQ). The UEQ comprises 26 questions to measure six variables. There were 819 respondents who completed the first survey that 450 of them were voluntarily completed the second one. Data were analysed using UEQ data analysis. The result showed that out of 26 items, eight of them were evaluated positively and the rest were evaluated neutrally. Amongst those that were evaluated positively include friendly, good design, supportive, secure, organized, understandable, clear, and valuable.","ISSLA; User experience; Web-based survey",,"Santosa, P.I.; Department of Electrical Engineering and Information Technology, Universitas Gadjah MadaIndonesia; email: insap@ugm.ac.id",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84978115072
"Kausarian H., Sumantyo J.T.S., Kuze H., Karya D., Panggabean G.F.","Silica sand identification using ALOS PALSAR full polarimetry on the Northern Coastline of Rupat Island, Indonesia",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","5",,"568","573",,,10.18517/ijaseit.6.5.920,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995812848&doi=10.18517%2fijaseit.6.5.920&partnerID=40&md5=b8e42aa72afda083826248dab5d0ea5a","Center for Environmental Remote Sensing, Graduate School of Advance Integration Science, Chiba University, Chiba, Japan; Engineering Geology, Faculty of Engineering, Universitas Islam Riau, Pekanbaru, Indonesia","Kausarian, H., Center for Environmental Remote Sensing, Graduate School of Advance Integration Science, Chiba University, Chiba, Japan; Sumantyo, J.T.S., Center for Environmental Remote Sensing, Graduate School of Advance Integration Science, Chiba University, Chiba, Japan; Kuze, H., Center for Environmental Remote Sensing, Graduate School of Advance Integration Science, Chiba University, Chiba, Japan; Karya, D., Engineering Geology, Faculty of Engineering, Universitas Islam Riau, Pekanbaru, Indonesia; Panggabean, G.F., Center for Environmental Remote Sensing, Graduate School of Advance Integration Science, Chiba University, Chiba, Japan","Silica sand is one of the minerals which relatively abundant in Indonesia. One of the areas with abundant of silica sand distribution is the northern coastline of Rupat Island, Bengkalis district, Riau province, Indonesia. The distribution of silica sand in this island identified only on the northern coastline in this island. Some selected sample of silica sand was measured to get the percentage of silica sand mineral's content using X-Ray Fluorescence (XRF). Two adjacent scenes of ALOS PALSAR full-polarimetry were used. The physical properties of silica sand sample such as dielectric constant were measured using dielectric probe kit in the frequency range from 0.3 to 3.0 GHz and used for calculating the backscattering coefficient and the difference characteristics of silica sand with another object. Freeman-Durdeen and Yamaguchi techniques were used to get the scattering decomposition of physical scattering from the incoherent object model based. Surface scattering is the clearest of Scattering decomposition to show silica sand identification compares with other decompositions. From surface scattering, the backscattering coefficient value of silica sand was calculated starting from -59 dB until -52 dB. These values were given by the surface roughness condition, where the roughness is slightly rough planar. The flat condition supported by the grain size of silica sand particles that have almost the same size and shape, that were conducted by using microscopic photograph testing.","ALOS PALSAR full polarimetry; Rupat Island; Silica sand; XRF",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84995812848
"Ulyarti, Lavlinesia, Fortuna D., Surhaini","The study of physical properties of dioscorea alata's starch from jambi province",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","4",,"456","459",,,10.18517/ijaseit.6.4.735,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988535569&doi=10.18517%2fijaseit.6.4.735&partnerID=40&md5=5f16e9c8e781f3c21cf61411f5301ca2","Faculty of Agricultural Technology, University of Jambi, Jambi, Indonesia","Ulyarti, Faculty of Agricultural Technology, University of Jambi, Jambi, Indonesia; Lavlinesia, Faculty of Agricultural Technology, University of Jambi, Jambi, Indonesia; Fortuna, D., Faculty of Agricultural Technology, University of Jambi, Jambi, Indonesia; Surhaini, Faculty of Agricultural Technology, University of Jambi, Jambi, Indonesia","Botanical origin of a plant is known to affect the physical characteristic of its tuber. This research was conducted toinvestigate the physical characteristic of starch obtained from Dioscorea alata tubers grown in Jambi Province. There were twocultivars used in this experiment: yellow and purple tuber. The tubers were extracted using three methods: control, soaking andsteam blanching. Soaking was performed by soaking the small cut tubers in hot water at 60°C for 15 minutes while steam blanchingwas performed by steaming them at 100°C for 5 minutes. The starches were examined for their colour parameter, swelling power (SP)and solubility. SP and solubility of starch were observed at several temperatures from 65 to 95°C. Type of cultivar and the extractionmethod significantly affect L*, a* and b* value of the starch. SP at 65°C, 70°C and 75°C were found to be affected by both the type ofcultivar (p<0.01)) and the extraction method (p<0.01). Steam blanching was found to increase SP of purple and yellow cultivars. Thesolubility of starch was not affected by either the type of cultivar nor the extraction method.","Dioscorea alata; Soakin; Solubility; Steam blanching; Swelling power",,"Ulyarti; Faculty of Agricultural Technology, University of JambiIndonesia; email: ulyarti@unja.ac.id",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84988535569
"Nasution M.K.M.","Social network mining (SNM): A definition of relation between the resources and SNA",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","6",,"975","981",,15,10.18517/ijaseit.6.6.1390,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010202509&doi=10.18517%2fijaseit.6.6.1390&partnerID=40&md5=eb3964b19faa4b14c8890c5e4a593904","Information Technology Department, Fakultas Ilmu Komputer dan Teknologi Informasi, Universitas Sumatera Utara, Padang Bulan, Medan Sumatera Utara, Indonesia","Nasution, M.K.M., Information Technology Department, Fakultas Ilmu Komputer dan Teknologi Informasi, Universitas Sumatera Utara, Padang Bulan, Medan Sumatera Utara, Indonesia","Social Network Mining (SNM) has become one of the main themes in big data agenda. As a resultant network, we can extract social network from different sources of information, but the information sources were growing dynamically require a flexible approach. To determine the appropriate approach needs the data engineering in order to get the behavior associated with the data. Each social network has the resources and the information source, but the relationship between resources and information sources requires explanation. This paper aimed to address the behavior of the resource as a part of social network analysis (SNA) in the growth of social networks by using the statistical calculations to explain the evolutionary mechanisms. To represent the analysis unit of the SNA, this paper only considers the degree of a vertex, where it is the core of all the analysis in the SNA and it is basic for defining the relation between resources and SNA in SNM. There is a strong effect on the growth of the resources of social networks. In total, the behavior of resources has positive effects. Thus, different information sources behave similarly and have relations with SNA.","Actor; Edge; Extraction; Multiple regression; Vertex; α-Cronbach",,"Nasution, M.K.M.; Information Technology Department, Fakultas Ilmu Komputer dan Teknologi Informasi, Universitas Sumatera UtaraIndonesia; email: mahyuddin@usu.ac.id",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85010202509
"Lee L.C., Liong C.-Y., Jemain A.A.","Applying fourier-transform infrared spectroscopy and self- organizing maps for forensic classification of white-copy papers",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","6",,"1033","1039",,4,10.18517/ijaseit.6.6.1425,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010223545&doi=10.18517%2fijaseit.6.6.1425&partnerID=40&md5=921504969a6c7d2be7d589f4e8e48e5c","School of Mathematical Sciences, FST, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Forensic Science Program, FSK, Universiti Kebangsaan Malaysia, Jalan Raja Muda Abdul Aziz, Kuala Lumpur, Malaysia","Lee, L.C., School of Mathematical Sciences, FST, Universiti Kebangsaan Malaysia, Bangi, Malaysia, Forensic Science Program, FSK, Universiti Kebangsaan Malaysia, Jalan Raja Muda Abdul Aziz, Kuala Lumpur, Malaysia; Liong, C.-Y., School of Mathematical Sciences, FST, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Jemain, A.A., School of Mathematical Sciences, FST, Universiti Kebangsaan Malaysia, Bangi, Malaysia","White-copy A4 paper is an important kind of substrate for preparation of most formal as well as informal documents. It often encountered as questioned document in cases such as falsification, embezzlement or forgery. By comparing the questioned piece, (e.g. of a contract) against the rest deemed authentic, forgery indicator could be derived from inconsistent chemical compositions. However, classification and even differentiation of white-copy paper have been difficult due to highly similar physical properties and chemical composition. Self-organizing map (SOM) has been proven useful in many published works as a good tool for clustering and classification of samples, especially when involving high-dimensional data. In this preliminary paper, we explore the feasibility of SOM in classifying white-copy paper for forensic purposes. A total of 150 infrared spectra were collected from three varieties of white paper using Attenuated Total Reflectance Fourier-transform infrared (ATR-FTIR) spectroscopy. Each IR spectrum composed of over thousands of wavenumbers (i.e. input variables) and resembles chemical fingerprint for the sample. Comparative performance between raw wavenumbers and its reduced form (i.e. principal components, PCs) in SOM modeling also conducted. Results showed that SOM built with PCs is much efficient than built with raw wavenumbers, with classification accuracy of over 90% is obtained with external validation test. This study shows that SOM coupled with ATR-FTIR spectroscopy could be a potential non-destructive approach for forensic paper analysis.","Classification; Forensic paper analysis; IR spectrum; Self-organizing map",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85010223545
"Karim Z., Nuawi M.Z., Ghani J.A., Said A.Y.M.","Preliminary study on machining condition monitoring system using 3-channel force sensor analyzed by I-kaz multilevel method",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","4",,"508","511",,2,10.18517/ijaseit.6.4.896,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988484545&doi=10.18517%2fijaseit.6.4.896&partnerID=40&md5=ce8edd7aad51983c96e40c94996151a5","Mechanical and Manufacturing Engineering Department, Universiti Kuala Lumpur, Malaysia France Institute, Selangor, Malaysia; Mechanical and Material Engineering Department, Universiti Kebangsaan Malaysia, Selangor, Malaysia","Karim, Z., Mechanical and Manufacturing Engineering Department, Universiti Kuala Lumpur, Malaysia France Institute, Selangor, Malaysia; Nuawi, M.Z., Mechanical and Material Engineering Department, Universiti Kebangsaan Malaysia, Selangor, Malaysia; Ghani, J.A., Mechanical and Material Engineering Department, Universiti Kebangsaan Malaysia, Selangor, Malaysia; Said, A.Y.M., Mechanical and Manufacturing Engineering Department, Universiti Kuala Lumpur, Malaysia France Institute, Selangor, Malaysia","Cutting tool wear is one of the major problems affecting the finished product in term of surface finish quality, dimensional precision and the cost of the defect. This paper discusses the preliminary study on machining condition monitoring system using force data captured using 3-channel force sensor. The data were analyzed by I-kaz multilevel method to monitor the flank wear progression during the machining. The flank wear of the cutting insert was measured using Moticom magnifier under two different operational conditions in turning process. A 3-channel Kistler force sensor was assembled to hold the tool holder to measure the force on the cutting tool in the tangential, radial and feed direction during the machining process. The signals were transmitted to the data acquisition equipment, and finally to the computer system. I-kaz multilevel method was used to identify and characterize the changes in the signals from the sensors under two different experimental set up. The values of I-kaz multilevel coefficients for all channels are strongly correlated with the cutting tool wear condition. This preliminary study can be further developed to efficiently monitor and predict flank wear level which can be used in the real machining industry.","Condition monitoring; Flank wear; I-kaz multilevel; Signal processing; Tool wear",,"Karim, Z.; Mechanical and Manufacturing Engineering Department, Universiti Kuala Lumpur, Malaysia France InstituteMalaysia; email: zailan@unikl.edu.my",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84988484545
"Setyawan B., Suliansyah I., Anwar A., Swasti E.","Agronomic characters, yield components and grain yield evaluation of 11 new hybrid maize prospective genotypes",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","4",,"483","488",,1,10.18517/ijaseit.6.4.851,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988493343&doi=10.18517%2fijaseit.6.4.851&partnerID=40&md5=451eb901725e3311978018b35d2aba15","Faculty of Agriculture, Andalas University, Padang, West Sumatera, Indonesia","Setyawan, B., Faculty of Agriculture, Andalas University, Padang, West Sumatera, Indonesia; Suliansyah, I., Faculty of Agriculture, Andalas University, Padang, West Sumatera, Indonesia; Anwar, A., Faculty of Agriculture, Andalas University, Padang, West Sumatera, Indonesia; Swasti, E., Faculty of Agriculture, Andalas University, Padang, West Sumatera, Indonesia","Maize (Zea mays L.) is the second important commodity after rice in Indonesia. As of 2015, more than 3 million tons of maize grain still need to be imported. It is caused by productivity of maize which remains low due to the lowness proportion of hybrid maize seed. In addition to a single cross, threeway cross seed is still necessary as alternatives for farmers rather than open pollinated cultivar ones. The purpose of this study was to evaluate grain yield of 11 prospective genotypes utilizing BISI 18 and Sukmaraga as control cultivars. Randomized block design (RBD) with three replications was adopted. The study was carried out in the dry season 2015. The result of this study showed that at 95% confidence level (a=0.05), prospective genotype SSUSX48274 performed significantly better than BISI 18 and Sukmaraga, while others yielded significantly better than Sukmaraga, but equal to BISI 18. All new prospective genotypes could be included in the multilocation trial in order to release superior varieties.","Productivity; Seed; Sukmaraga; Zea mays L",,"Setyawan, B.; Faculty of Agriculture, Andalas UniversityIndonesia; email: budicnm@gmail.com",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84988493343
"Putri R.E., Yahya A., Adam N.M., Abd Aziz S.","Performance evaluation of yield monitoring system for rice combine harvester in Selangor, Malaysia",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","1",,"35","39",,2,10.18517/ijaseit.6.1.612,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969835522&doi=10.18517%2fijaseit.6.1.612&partnerID=40&md5=bc5613b817a05cc05fb217aee6041709","Department of Agricultural Engineering, Faculty Agricultural Technology, University Andalas, West Sumatera, Indonesia; Department of Biological and Agricultural Engineering, Faculty Engineering, University Putra Malaysia, Selangor, Malaysia; Department of Mechanical Engineering, Faculty Engineering, University Putra Malaysia, Selangor, Malaysia","Putri, R.E., Department of Agricultural Engineering, Faculty Agricultural Technology, University Andalas, West Sumatera, Indonesia; Yahya, A., Department of Biological and Agricultural Engineering, Faculty Engineering, University Putra Malaysia, Selangor, Malaysia; Adam, N.M., Department of Mechanical Engineering, Faculty Engineering, University Putra Malaysia, Selangor, Malaysia; Abd Aziz, S., Department of Biological and Agricultural Engineering, Faculty Engineering, University Putra Malaysia, Selangor, Malaysia","Yield monitoring system constructed for combine harvester was able to monitor and store required, measured attributes during field tests. A rugged, wireless crop yield monitoring instrumentation system was employed on a rice combine harvester to measure instantaneous rice yield in this study. A mild steel chute mounted with SWR SolidFlow microwave type flow sensor and SWR M-Sens 2 microwave type moisture sensor were located at the end top of the clean grain auger of the combine harvester to the flow rate of the dropped grain into the grain storage tank and measure the moisture content of the grain transferred by the auger. The objective of conducted performance test was to check both the operational and robustness of the instrumentation system under the actual harvesting operation with the combine in the paddy field. During harvesting, the embedded system, DGPS, router and all sensors within the instrumentation system functioned reliable. Instrumentation system records combined multiple data by following moisture content (%), cutting width (mm), elevator rotation speed (RPM) and combine speed (km/hr). Through yield monitoring and yield mapping, the rice farmers could correct soil nutrient defiencies as indicated by the yield variabilities within the plot for the next cropping season.","Field performance; Rice combine harvester; Yield monitoring",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84969835522
"Yusof M.H.M., Mokhtar M.R.","A review of predictive analytic applications of Bayesian network",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","6",,"857","867",,1,10.18517/ijaseit.6.6.1382,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010192533&doi=10.18517%2fijaseit.6.6.1382&partnerID=40&md5=fa920f22955331e6378bf87f6c452552","Research Center for Software Technology and Management, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia","Yusof, M.H.M., Research Center for Software Technology and Management, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Mokhtar, M.R., Research Center for Software Technology and Management, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia","Malware can be defined as malicious software that infiltrates a network and computer host in a variety of ways, from software flaws to social engineering. Due to the polymorphic and stealth nature of malware attacks, a signature-based analysis that is done statically is no longer sufficient to solve such a problem. Therefore, a behavioral or anomalous analysis will provide a more dynamic approach for the solution. However, recent studies have shown that current behavioral methods at the network-level have several issues such as the inability to predict zero-day attacks, high-level assumptions, non-inferential analysis and performance issues. Other than performance issues, this study has identified common scientific characteristics which are reduced parameter, θ and lack of priori information p(θ) that causes the problems. Previous methods were proposed to address the problem, however, were still unable to resolve the stated scientific hitches. Due to the shortcomings, the Bayesian Network in terms of its probabilistic modeling would be the best method to deal with the stated scientific glitches which also have been proven in the area of Clinical Expert Systems, Artificial Intelligence, and Pattern Recognition. This study will critically review the predictive analytic applications of Bayesian Network model in different research domain such as Clinical Expert Systems, Artificial Intelligence, and Pattern Recognition and discover any potential approach available in the domain of Computer Networks. Based on the review, this paper has identified several Bayesian Network properties which have been used to overcome the abovementioned problems. Those properties will be applied in future studies to model the Behavioral Malware Predictive Analytics.","Bayesian Network; Behavioural analysis; Malware analysis",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85010192533
"Yaldi G., Nur I.M., Apwiddhal, Momon","Defining suitable parking controls to minimize negative impacts of road traffic: A case study in padang cit",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","5",,"600","606",,2,10.18517/ijaseit.6.5.914,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995792495&doi=10.18517%2fijaseit.6.5.914&partnerID=40&md5=a0185f99a5d59e2d96c66232324ed67e","Civil Engineering Department, Politeknik Negeri Padang, Padang, Indonesia; Business Administration Department, Politeknik Negeri Padang, Padang, Indonesia; Bappeda Sumatera Barat, Padang, Indonesia","Yaldi, G., Civil Engineering Department, Politeknik Negeri Padang, Padang, Indonesia; Nur, I.M., Business Administration Department, Politeknik Negeri Padang, Padang, Indonesia; Apwiddhal, Civil Engineering Department, Politeknik Negeri Padang, Padang, Indonesia; Momon, Bappeda Sumatera Barat, Padang, Indonesia","Although car usage is admitted to improve the efficiency of travel and productivity, it is also blamed for the widespread problems in urban areas. It demands an increasing space for road as well as for parking, especially within Central Business District (CBD). Due to budget constraints and also to minimize the negative impacts of road traffic such as fossil fuel crisis and increasing number of road traffic accidents- parking control becomes essential. This study attempts to define the parking behaviour of motorists such as parking cost and duration, parking location distance, as well as pricing systems with a case study in Padang City, Indonesia. The findings from this study are expected could help the government in developing suitable parking controls inside the CBD and hence could contribute to minimizing the negative impacts of road transports. In addition, the government may also encourage the usage of public transports instead of private cars by using the recommended parking controls generated from this research. This is considerably important, especially for a country where a great amount of national petrol consumption are imported from overseas and mostly spent by private car and logistic transport.","ATP; Off-street parking; On-street parking; Parking control; Road traffic impacts; WTP",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84995792495
"Patak A.A., Naim H.A., Hidayat R.","Taking mendeley as multimedia-based application in academic writing",2016,"International Journal on Advanced Science, Engineering and Information Technology","6","4",,"557","560",,5,10.18517/ijaseit.6.4.890,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988521295&doi=10.18517%2fijaseit.6.4.890&partnerID=40&md5=ca0ef5fe81431cf02cfb61443bed3278","Measurement and Evaluation, Faculty of Education, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia; English Department, Faculty of Languages and Literature, Universitas Negeri Makassar, Indonesia; Department of Information Technology, Politeknik Negeri Padang, Padang, Sumatra Barat, Indonesia","Patak, A.A., Measurement and Evaluation, Faculty of Education, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia, English Department, Faculty of Languages and Literature, Universitas Negeri Makassar, Indonesia; Naim, H.A., Measurement and Evaluation, Faculty of Education, Universiti Teknologi Malaysia, Skudai, Johor, Malaysia; Hidayat, R., Department of Information Technology, Politeknik Negeri Padang, Padang, Sumatra Barat, Indonesia","Mendeley is one of the references managers that provide web, desktop, and mobile version. This research aims at exploring the Indonesian Mendely users' preference on Mendeley use as multimedia-based application in academic writing. The researchers conducted survey research design to find data for deciding the obvious groups' characteristics on certain topic or issue in a diverse group. Data on this research was taken in 2015 to explore 100 Indonesian Mendeley users' preference on Mendeley features as web based application in academic writing. The researchers used weighted average find out rate and percentage adjusment for the influence of a binary confounder. The weighted average in this research was automatically generated by SurveyMonkey analytic. This research indicated what Mendeley features as multimedia web application for academic writing that Indonesian Mendeley users took in and out.","Academic writing; Mendeley; Multimedia-based application",,"Hidayat, R.; Department of Information Technology, Politeknik Negeri PadangIndonesia; email: rahmat@polinpdg.ac.id",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-84988521295
